count,ax,ay,az,gx,gy,gz
2424,-3044,-144,18224,-1461,-6656,1402
2425,-3136,408,18304,-1415,-8111,1581
2426,-3312,116,18156,-1193,-9383,1860
2427,-3416,-368,18008,-1311,-10241,2036
2428,-1732,316,18824,-1540,-11425,2443
2429,-2252,-68,18188,-1477,-11920,2398
2430,-2340,268,19184,-1514,-12814,2599
2431,896,976,20128,-1385,-13076,3151
2432,1300,600,18596,-1339,-13178,3258
2433,1208,252,18032,-1273,-14099,3438
2434,16,784,19184,-1309,-14238,3662
2435,1888,156,19244,-1108,-14380,4374
2436,-2344,-2204,16272,-704,-14162,4000
2437,-772,-320,18836,-1185,-14071,3949
2438,608,-480,18380,-811,-13956,4183
2439,640,-240,19112,-630,-14306,4444
2440,592,-84,17588,-332,-14201,4708
2441,4304,192,19244,-608,-13696,5005
2442,444,-828,16784,-471,-13571,5244
2443,1440,-308,18040,-27,-12688,5286
2444,3396,-1164,18624,64,-12656,5215
2445,3572,-12,18972,-268,-12332,3436
2446,2412,-612,17964,-263,-9941,2618
2447,3872,-936,17720,-1161,-10866,3728
2448,3920,732,17408,65,-8673,3596
2449,4664,-1084,18812,596,-6664,3672
2450,5468,-200,17064,-1003,-5259,2394
2451,5548,-788,17952,-1494,-1788,611
2452,5500,-564,17820,-1754,688,-906
2453,5024,316,17144,-1469,2954,-1574
2454,6484,1080,19340,-1463,5108,-1809
2455,4724,-752,18640,-1182,6313,-1987
2456,6024,-248,18216,-1419,7675,-2197
2457,3960,-1304,17452,-1538,8665,-2377
2458,3452,-628,17708,-1417,8697,-2399
2459,3384,-600,17944,-1084,8595,-2080
2460,1988,-1260,17936,-960,7869,-1361
2461,3808,-592,18852,-812,7308,-547
2462,1456,-1676,17824,-387,6596,-180
2463,1320,-368,18448,-554,5889,-112
2464,1468,-52,18632,-672,5947,-142
2465,4060,80,19592,-822,5666,-148
2466,-544,-888,18808,-769,5493,30
2467,1688,-1012,18636,-722,5997,-41
2468,2336,-1328,19064,-823,5883,-454
2469,1868,-964,18604,-466,6320,-405
2470,2544,-644,18664,-530,6426,-461
2471,3428,-1192,18844,-655,6734,-477
2472,784,-2008,18552,-759,6795,-1051
2473,2148,892,19128,-1047,7692,-889
2474,584,-520,18400,-763,7192,-1165
2475,2876,-72,18472,-725,7856,-967
2476,1304,-488,19956,-328,7927,-1335
2477,1996,-1104,19856,-7,8565,-1470
2478,1408,-1208,19648,271,8922,-1693
2479,2112,-444,17864,-514,9132,-2119
2480,1072,-372,19340,-679,9719,-2236
2481,1432,-1164,17592,-71,9663,-2116
2482,1112,-864,17912,132,9754,-2268
2483,-1512,872,17424,71,9471,-2068
2484,-720,-1624,17292,-17,9614,-2348
2485,1372,-1452,19144,-661,9596,-2642
2486,3220,-116,19224,-687,9790,-3000
2487,1024,-536,18536,-294,9913,-3191
2488,-1384,-3408,16668,-263,10160,-3208
2489,-2036,-1900,17960,-307,9870,-3155
2490,64,-64,17352,-241,10559,-3459
2491,1084,1280,18804,-81,10066,-3599
2492,1388,-252,18520,297,9808,-3933
2493,-2816,-1416,18572,-16,9569,-4535
2494,736,416,19348,107,8843,-4983
2495,-1668,48,18980,151,8324,-4805
2496,-2696,412,19408,645,8442,-3825
2497,-2500,-672,17704,663,9554,-4348
2498,-776,-924,18100,443,9162,-4907
2499,-1892,400,18232,165,7961,-5364
2500,-784,216,20204,702,7358,-4792
2501,-1700,-136,18728,407,6375,-4559
2502,-2448,140,18736,-585,5874,-4017
2503,-2064,516,18492,-1131,5667,-2988
2504,-2800,380,18288,-1284,5780,-1979
2505,-3636,-64,18144,-1248,5988,-1600
2506,-3508,-724,18656,-1689,6356,-1548
2507,-4168,-1228,20000,-1207,6300,-1138
2508,-4040,-1380,18404,-974,5380,-935
2509,-4844,-744,17952,-195,5373,-966
2510,-4648,296,17652,-394,4975,-676
2511,-4636,32,17864,-597,5244,-527
2512,-3280,212,18684,-714,5364,-716
2513,-4676,0,17352,-445,4972,-522
2514,-4872,-700,16860,69,4792,-351
2515,-4724,-496,16860,-212,5005,-491
2516,-5180,-660,18204,-489,5120,-453
2517,-5760,-656,18428,-483,5158,-261
2518,-6324,292,17540,-487,4698,-630
2519,-5208,468,17916,-198,4609,-529
2520,-6300,-412,16720,156,3592,-385
2521,-6936,-1036,17184,143,2644,-564
2522,-6508,-12,17992,-325,2136,-586
2523,-7048,196,18076,-274,730,-803
2524,-6308,192,17924,-557,-631,-532
2525,-6652,-332,17524,-563,-1656,-75
2526,-7376,-356,17240,-691,-2872,428
2527,-6948,256,18560,-819,-4508,365
2528,-7036,164,18292,-1305,-5905,450
2529,-8024,-1064,16868,-977,-7802,722
2530,-5820,956,19020,-1691,-9217,1028
2531,-5528,88,18572,-1569,-10767,1098
2532,-4852,364,19072,-1819,-12231,1296
2533,-4492,136,17616,-1811,-13205,1545
2534,-4200,56,17856,-1687,-14487,1748
2535,-4212,-116,17968,-1810,-15187,1975
2536,-3436,-412,18728,-2052,-15983,2267
2537,-2388,-712,17424,-1849,-16726,2990
2538,-3984,-1020,17928,-1730,-17350,3619
2539,-2148,-1108,17088,-1985,-16869,3967
2540,5156,-2152,18868,-1726,-18614,5253
2541,-5840,-1964,15320,-986,-16308,4054
2542,-3628,-1292,18104,-2245,-16925,3286
2543,772,-620,19112,-1610,-16285,3601
2544,1200,732,18312,-1077,-17047,3622
2545,3588,76,18568,-1163,-15960,4066
2546,-2236,-2496,17412,-1300,-16481,4085
2547,4168,-1340,19240,-1103,-15435,4041
2548,4096,2236,17728,-1246,-15065,4217
2549,2312,232,16116,-896,-15579,4632
2550,3648,-208,18868,-931,-14920,4742
2551,1736,-440,18236,-581,-15065,4339
2552,-120,704,17016,-605,-15059,4490
2553,2336,624,18352,-622,-14768,4436
2554,5504,16,18688,-564,-14295,4686
2555,7232,-1076,17516,-315,-13778,4711
2556,6172,-1692,16960,139,-14290,4748
2557,3256,276,18096,539,-13920,4742
2558,3740,312,18976,899,-13697,4749
2559,4900,60,18548,759,-13725,4508
2560,5096,-296,19852,27,-13332,3439
2561,4880,-1008,18084,-372,-12297,2539
2562,6668,-1088,17372,-273,-12552,3967
2563,5056,-880,16624,597,-11243,4479
2564,7724,-444,18588,626,-9620,3679
2565,7388,-1116,17236,7,-7983,3161
2566,6996,-1108,17624,-127,-5786,2920
2567,7576,16,18344,-147,-3725,2313
2568,7680,-328,17380,-26,-1731,1906
2569,7572,-436,16600,-165,196,1560
2570,7340,-436,16576,-451,1705,1026
2571,7500,212,17644,-1234,2452,584
2572,7728,-404,16612,-982,2587,-145
2573,2036,-884,16980,-858,2752,-867
2574,5500,-748,16924,-747,1337,145
2575,5800,-292,17980,-555,1599,369
2576,4980,-1088,17736,-446,1493,426
2577,5364,-716,17584,-713,714,330
2578,5568,-816,17920,-484,791,303
2579,5148,-604,18492,-407,752,580
2580,5348,-184,18328,-239,689,726
2581,5864,-288,17980,-19,1031,1039
2582,5456,-680,17760,-50,1425,1355
2583,5772,-600,17916,-164,1958,1387
2584,6200,-308,17360,-143,2377,1340
2585,6520,-352,17736,-308,2477,937
2586,6024,-380,17296,-397,2474,796
2587,6280,196,17704,-298,2794,587
2588,6076,-684,16756,-369,2863,568
2589,6288,-1056,16828,-324,2869,638
2590,5528,-1156,17272,-168,2617,657
2591,6432,-776,17688,-105,2461,426
2592,6348,-812,18464,188,2862,223
2593,6612,-468,18012,198,3477,147
2594,6856,-604,18164,442,3877,29
2595,7176,-228,18492,-60,4869,-221
2596,6696,-284,17600,-531,5291,-651
2597,5664,-152,17536,-939,5356,-1282
2598,5992,352,17512,-1399,5849,-1962
2599,7012,660,18888,-1660,6378,-2623
2600,5728,-464,17624,-1687,6655,-3457
2601,5008,-860,16776,-1928,6793,-3935
2602,5292,-280,16972,-2135,7194,-4176
2603,5116,-16,18136,-2052,7320,-4355
2604,4512,-948,16580,-1945,6932,-4373
2605,4476,-244,17664,-1862,6369,-4455
2606,5016,-396,17616,-2042,6634,-4547
2607,3544,-1548,17292,-2160,6532,-4952
2608,2704,-828,17680,-2280,6645,-5580
2609,3944,-260,18396,-2554,6852,-6049
2610,4988,840,19300,-2615,6631,-5988
2611,4180,236,18636,-2632,6845,-6092
2612,2684,-196,17972,-2629,6960,-6529
2613,1568,-940,17380,-2140,7142,-6664
2614,2540,-732,18120,-1663,7770,-6569
2615,4560,424,19528,-1877,8135,-6332
2616,3656,-584,18456,-1416,8400,-5823
2617,5020,-612,19484,-2047,7719,-7073
2618,1984,-1020,18028,-2119,8062,-7376
2619,-372,968,17896,-1846,8122,-7571
2620,4892,1320,18836,-1394,7763,-7279
2621,4056,-1524,18704,-1201,8222,-6989
2622,-308,656,16788,-1504,9110,-6894
2623,4104,-4948,18996,-1244,8803,-7207
2624,1880,600,19124,-901,8932,-7152
2625,708,128,18128,-968,8422,-6937
2626,2376,800,19012,-1139,9565,-6480
2627,1672,1268,20656,-1001,9577,-6091
2628,192,-744,18096,-640,9625,-6341
2629,1396,-460,18340,-635,10553,-6189
2630,948,-124,18312,-539,10994,-5875
2631,1416,-312,18556,-430,10812,-5156
2632,1508,-284,18964,-357,10670,-4302
2633,712,-88,19120,-635,10822,-3041
2634,928,220,19036,-867,10249,-2328
2635,-1048,-564,16636,-310,11817,-2727
2636,-52,904,19896,-1007,12516,-2957
2637,-1912,-1048,17120,-1007,13240,-2814
2638,84,468,18820,247,14605,-2196
2639,488,344,17876,161,14843,-2003
2640,-76,72,19492,-377,15560,-1479
2641,412,-156,18608,-672,15710,-754
2642,-1180,-268,18212,-363,15474,-572
2643,-2596,56,17160,-152,15679,111
2644,-2656,-820,17428,-99,14887,328
2645,-2220,-76,18376,-762,14672,635
2646,-3820,692,19364,-570,13747,750
2647,-3580,-44,18496,-714,11908,795
2648,-2924,-640,18360,-463,11679,392
2649,-8840,324,17036,-370,11409,1068
2650,-5968,-468,15620,-802,9897,1402
2651,-3896,-1440,18200,-830,9396,765
2652,-7828,176,18772,-481,8593,434
2653,-9436,-1976,19796,171,6092,619
2654,-6532,-784,17316,-213,5000,510
2655,-7304,196,16000,-1122,4086,788
2656,-8764,216,17708,-1484,2773,1304
2657,-6880,300,18988,-1183,954,1739
2658,-7232,-480,17664,-1548,-448,1839
2659,-6676,364,16964,-1809,-1647,1962
2660,-6332,80,17092,-1614,-2580,2268
2661,-6832,-72,17904,-1977,-3209,2187
2662,-7088,104,18052,-1760,-3467,2402
2663,-5456,288,18268,-1937,-4561,2636
2664,-5932,-184,17116,-1919,-4651,2709
2665,-5204,-44,17976,-2179,-4824,2909
2666,-4396,-144,18216,-1870,-5279,3093
2667,-4984,-480,17948,-2097,-5330,3149
2668,-2744,-920,17244,-2015,-5848,3456
2669,-5212,-1160,17188,-2189,-5875,3575
2670,-6628,-2396,16084,-2235,-6183,3872
2671,-5744,844,19168,-1723,-6558,3807
2672,-596,2092,19428,-2550,-6346,3936
2673,-5068,-364,18432,-2486,-6578,3699
2674,-552,1948,20000,-2405,-6955,3766
2675,-6796,-1800,16644,-1841,-7807,4315
2676,-2020,-84,17196,-1944,-7441,4143
2677,-6304,236,19968,-2124,-8700,4058
2678,-9696,-1724,16104,-1906,-9058,4088
2679,-11592,-2044,17804,-1945,-9851,4381
2680,-5224,-604,20176,-1589,-10569,4561
2681,-3028,-456,19032,-2101,-10399,4365
2682,-768,264,17020,-2081,-11506,4646
2683,-2460,800,17512,-1753,-12011,4456
2684,-4896,-472,18816,-1849,-13479,4726
2685,-5736,-1712,19008,-1639,-13569,4888
2686,-3616,1456,18172,-2129,-14594,4699
2687,1220,-784,19496,-1734,-14880,4883
2688,-2736,-764,17640,-1717,-15599,4973
2689,-2084,-664,17644,-1737,-16218,4769
2690,-544,312,19160,-1410,-17623,5212
2691,-3364,-1244,18124,-933,-18675,5456
2692,2916,1776,21152,-1595,-18545,5690
2693,-3816,-1428,15108,-905,-17727,5572
2694,1960,-1392,19620,-1252,-19403,4479
2695,4300,-220,20148,-1353,-18605,4598
2696,1196,764,18628,-1243,-19195,4272
2697,2472,-868,18148,-1137,-18312,4261
2698,1264,-1280,16980,-408,-18463,3702
2699,1528,-312,16252,-115,-17941,3529
2700,3848,632,17260,505,-16872,3610
2701,3924,-668,19292,600,-15268,4002
2702,10724,-1200,19996,464,-16935,4900
2703,5324,-2236,17480,559,-16727,3764
2704,4300,-1352,17300,-192,-14297,3108
2705,6896,-812,17136,-827,-13557,3313
2706,8240,-792,19272,-25,-9990,3097
2707,7876,-48,19340,122,-8325,2266
2708,7916,-220,18304,420,-5484,2265
2709,7772,-108,17132,157,-1871,2450
2710,8472,152,16440,11,1068,2679
2711,9140,464,18048,-390,3204,2914
2712,8368,-276,16276,-159,4505,2082
2713,6584,-292,17552,-98,5143,1410
2714,3532,-900,16160,-806,5152,800
2715,7576,-268,18496,-714,3718,1804
2716,6320,-124,16948,-142,4198,1143
2717,3124,-888,17480,187,4006,1472
2718,3840,-1012,16296,66,3165,2124
2719,5152,-1428,17360,413,3065,2561
2720,5268,-1212,18224,377,2681,2119
2721,5136,-896,18728,1168,2167,2107
2722,5368,-1220,17576,1576,2999,3052
2723,5896,-264,18160,1783,3374,3385
2724,6220,-516,18624,1638,3819,3093
2725,6516,-736,17972,844,4159,2331
2726,6492,-356,18180,247,4496,1219
2727,5172,556,18400,-602,5082,411
2728,4784,664,18468,-725,5511,-342
2729,3964,460,17932,-850,6048,-907
2730,4172,532,18012,-989,6289,-1478
2731,3972,-152,17156,-1335,6502,-1635
2732,5792,148,19208,-1306,6270,-2062
2733,6064,-716,18384,-1312,6451,-2121
2734,4068,-1472,17636,-1178,6834,-2040
2735,4928,-432,19400,-833,6247,-1780
2736,2620,-1924,16940,-583,5859,-1838
2737,4880,-820,18252,-848,5863,-1910
2738,6696,-984,19480,-998,5721,-2421
2739,6316,-1460,18724,-1127,5733,-2685
2740,3636,-1240,18372,-913,6071,-3061
2741,3496,-1220,18484,-1092,6461,-3337
2742,4444,628,18132,-1306,7059,-3075
2743,2500,1004,17444,-1231,8450,-2953
2744,5376,-1924,20188,-959,8867,-2632
2745,280,-464,16912,-702,9222,-2804
2746,5488,-988,18772,-810,10136,-3016
2747,2128,-328,16888,-1100,10485,-3461
2748,2104,2228,17740,-817,10836,-4096
2749,3136,1528,18800,-1326,10983,-4375
2750,1268,1836,17444,-1105,11714,-4364
2751,552,2324,17788,-1113,11728,-4477
2752,1988,-2948,16944,-900,12905,-4580
2753,5584,-744,19804,-658,13609,-4364
2754,5088,-1292,18824,-766,14441,-4304
2755,-600,972,17148,-513,14430,-4188
2756,1556,-920,18124,-351,14662,-4281
2757,1508,1088,18368,-107,15362,-4453
2758,-3364,2244,18124,-643,15918,-3697
2759,-36,-948,17940,-299,16276,-3695
2760,1908,404,18860,-151,17188,-3459
2761,-1536,560,17680,-330,16398,-3043
2762,-192,396,18092,484,16595,-2522
2763,-228,108,18980,173,16740,-2006
2764,-1044,-484,18172,-536,16680,-1167
2765,-1940,2832,19384,-1025,18255,-873
2766,836,-1368,19820,-929,19037,-1950
2767,-2644,1456,14936,921,18104,-1881
2768,-3080,-1096,16960,650,18413,-1605
2769,-4332,1156,18436,679,17297,-1349
2770,-4496,1492,21056,241,15696,-880
2771,-5712,128,17620,576,14598,-1275
2772,-3260,1316,19996,307,12608,-1079
2773,-7616,-1108,16616,306,11427,230
2774,-6708,-672,18216,-541,9532,1147
2775,-7948,112,17004,-1236,8987,1229
2776,-8160,-256,18572,-788,7377,981
2777,-8188,452,18388,-404,4058,521
2778,-8404,780,19080,-525,2249,69
2779,-8648,808,18628,-1190,-190,363
2780,-8524,520,18040,-1369,-2138,1042
2781,-10704,-824,16008,-1641,-5062,1558
2782,-8732,284,17100,-2311,-7578,1859
2783,-10268,2072,17904,-2951,-8899,1892
2784,-8812,-24,18064,-2433,-11246,2876
2785,-8968,664,17384,-2501,-12951,3713
2786,-6268,836,16700,-3333,-14123,4401
2787,-2556,-80,17352,-3072,-15054,5245
2788,-1424,296,15848,-3101,-15894,5981
2789,716,-496,18688,-3012,-16310,6442
2790,-624,-864,17796,-3315,-17309,6899
2791,-4976,-1536,18244,-3095,-17973,7057
2792,-2976,68,18092,-3571,-18716,7607
2793,-3232,-12,17208,-3009,-18683,7833
2794,-2572,180,18432,-3188,-19070,7723
2795,-728,-812,17332,-2764,-18662,8678
2796,-3192,-552,16756,-2547,-19893,8933
2797,-1072,0,18212,-2331,-19821,9498
2798,1324,-1340,18692,-2661,-19959,9907
2799,2188,2520,19900,-2875,-18969,10160
2800,-248,-3000,17012,-1737,-19181,9588
2801,1660,340,17956,-1982,-18807,9202
2802,5516,-536,19920,-1757,-17586,9347
2803,3000,-908,17760,-944,-17616,8875
2804,4360,-512,17580,-412,-15811,7709
2805,5124,-384,17436,-531,-13398,6095
2806,4056,-1104,17744,-585,-10488,4592
2807,5944,1756,20288,-356,-10184,6190
2808,4768,-552,16584,1526,-7991,6688
2809,3008,736,18940,222,-6967,6501
2810,6528,-1000,18900,124,-5617,5796
2811,3236,-1444,19616,22,-4882,5507
2812,1044,-1476,17584,440,-3719,4670
2813,6988,1152,19480,-306,-2324,4005
2814,5464,-1336,17636,-207,-1963,3557
2815,5456,-1208,18428,23,-683,3074
2816,3208,-1820,17704,-21,-221,2727
2817,5224,28,17764,135,1078,2277
2818,4888,-792,18484,-43,1841,2038
2819,4508,-44,18216,-321,2440,1648
2820,4416,-88,18392,-128,2960,1629
2821,3588,-204,18148,151,2870,1540
2822,3540,-56,18124,140,2747,1388
2823,3440,-8,18064,-40,2395,994
2824,3140,-144,18788,-463,2050,640
2825,3820,176,18348,-801,1712,321
2826,4200,-12,19304,-700,1581,-81
2827,2328,-52,17548,-679,1080,-734
2828,1980,284,17740,-713,813,-1394
2829,5056,920,18452,-1193,1157,-1939
2830,824,-24,17952,-1386,866,-2398
2831,2344,324,18744,-1473,694,-2894
2832,2916,-200,18336,-1643,106,-3260
2833,3688,144,18448,-2273,-197,-3403
2834,3732,932,18788,-2798,-758,-2981
2835,1464,-1156,17544,-2738,-1321,-2431
2836,-1128,-812,17504,-2745,-1246,-2715
2837,1784,524,18580,-3114,-1465,-3194
2838,1288,-156,18396,-3981,-2104,-3677
2839,1908,-448,20836,-3231,-3505,-4508
2840,-344,-2984,23136,-146,-4029,-4935
2841,388,-2148,17856,-1048,-4969,-4937
2842,684,-208,16060,-2638,-4560,-4545
2843,4096,1324,18872,-2350,-4915,-3838
2844,3132,244,19804,-1833,-8262,-5055
2845,1392,-516,18392,-1291,-7264,-4899
2846,2296,-444,18916,-2334,-8506,-4126
2847,3104,-40,18544,-2084,-8637,-4213
2848,3400,344,18340,-1373,-8401,-3588
2849,2640,16,17628,-1112,-8393,-2852
2850,4476,-540,18272,-1557,-7908,-2307
2851,4348,-1036,17992,-1781,-7065,-1999
2852,5308,-648,18716,-1091,-6725,-1971
2853,5676,-372,18496,-1874,-5603,-2163
2854,6400,-628,18912,-2077,-4348,-2491
2855,6040,-948,16956,-1725,-2795,-2056
2856,5736,-24,17200,48,53,-1052
2857,6564,324,17116,618,2097,1006
2858,5968,456,15992,1094,4362,2665
2859,5772,420,17088,1123,5585,3200
2860,7252,-1136,17748,801,6013,2148
2861,7124,-880,19116,148,5350,1019
2862,4196,-424,18428,-553,5452,-268
2863,3572,48,19848,-869,4569,-1554
2864,3108,-2336,18152,-1108,3627,-1934
2865,3764,-420,18872,-978,3547,-2154
2866,3956,-1412,18132,-1251,4095,-2519
2867,4448,-1196,17512,-1475,4412,-2377
2868,4624,-628,18420,-1207,5411,-2229
2869,5644,316,18312,-1163,6611,-2457
2870,1788,112,17120,-895,7041,-2525
2871,1000,-12,17904,-1067,7699,-3082
2872,3644,-248,18360,-1279,7538,-3336
2873,4444,-2260,18720,-1108,8222,-4008
2874,3700,332,18424,-1294,7927,-4499
2875,3336,-736,18332,-1161,8092,-5093
2876,3668,224,20772,-1516,7752,-5035
2877,1228,-1168,18272,-1242,7373,-5715
2878,2312,1056,17908,-1379,7315,-6039
2879,2676,-924,16704,-1455,7134,-6077
2880,5748,-296,18244,-1010,6346,-6633
2881,2820,-700,17032,-830,5694,-7098
2882,1508,1028,17116,-1241,5994,-7466
2883,4220,-1360,18456,-1116,6367,-6769
2884,3856,-1008,16676,-1354,7394,-6615
2885,4428,364,19844,-1191,7443,-6495
2886,3156,-136,17580,-1113,8354,-6312
2887,4964,944,18976,-975,8210,-6338
2888,5132,508,18736,-988,8372,-5672
2889,4312,156,18340,-842,8709,-4732
2890,4548,2464,18348,-476,11152,-4999
2891,4152,-2228,20004,-1280,11056,-4641
2892,4596,-624,17184,-1848,11090,-5402
2893,4652,688,18904,-1185,12646,-5266
2894,1068,1056,17360,-376,12867,-5143
2895,764,20,19076,-41,13218,-4657
2896,952,-344,18920,210,13641,-3766
2897,1360,-588,18388,-127,13700,-2836
2898,1080,-1112,17832,-9,13362,-2476
2899,980,-724,19076,198,13017,-2386
2900,920,-184,19364,326,11760,-1920
2901,272,596,19368,52,11128,-1485
2902,116,460,18376,-235,9327,-1154
2903,-784,356,19152,-272,8590,-883
2904,-1960,-156,18500,126,8029,-954
2905,-1588,24,19388,263,6704,-975
2906,-2708,356,18152,-43,5913,-1339
2907,-2620,500,19264,-171,5294,-1886
2908,-1512,292,19232,-657,3300,-2319
2909,-2384,-180,18608,-723,1899,-2363
2910,-2036,304,17596,-1149,701,-2328
2911,-2972,-184,17436,-1636,-676,-2565
2912,-2684,180,17888,-1833,-1911,-2534
2913,-2140,456,17672,-2473,-3575,-2573
2914,-2312,80,17584,-3294,-4500,-2675
2915,-4204,-1268,18972,-1313,-2421,988
2916,-3868,-1524,21656,954,-6097,535
2917,-3208,716,20000,-601,-5381,-519
2918,-6656,364,18336,-2604,-7638,8
2919,-4416,-696,16564,-1046,-8649,986
2920,792,256,19584,-788,-9860,609
2921,-6320,-1520,20604,-873,-10133,526
2922,-3232,-2528,20920,-1253,-11276,841
2923,768,-48,19416,-1406,-12473,1005
2924,1716,-804,17812,-1659,-12571,722
2925,2308,948,18976,-1451,-13645,703
2926,-3820,260,17800,-1571,-14420,1188
2927,1924,-2004,18860,-1427,-14319,1041
2928,-152,-428,19736,-1668,-15043,1783
2929,1084,-684,18348,-1880,-16356,1475
2930,516,-1512,18088,-1591,-15189,1382
2931,960,-408,16876,-1282,-16918,1539
2932,-1488,368,18608,-1042,-15909,2091
2933,2896,-356,19632,-1051,-15914,3302
2934,3268,-2164,18224,-826,-17510,1946
2935,4828,828,16428,-1536,-17119,1358
2936,100,-1300,18868,-1408,-16797,1674
2937,1668,652,19000,-1371,-16501,1598
2938,2288,1116,19816,-875,-17536,3061
2939,5316,-496,17416,823,-16206,3434
2940,4800,-1076,18036,462,-16234,3266
2941,5588,-820,18052,-220,-14694,3663
2942,3460,-1168,17436,158,-13824,3883
2943,4752,-1228,18892,568,-12933,4024
2944,4028,-904,18168,913,-11204,4434
2945,6940,-92,18136,668,-9828,4636
2946,6788,-768,17400,439,-9138,3849
2947,6368,-524,17868,79,-7685,2942
2948,6848,-288,18352,-344,-6260,2964
2949,7164,-892,17800,-141,-5160,2961
2950,7696,-1212,17140,18,-2835,2759
2951,8196,-1104,17088,-45,-1065,2304
2952,8076,-784,17256,-219,652,2014
2953,7444,-280,17528,65,1659,2084
2954,7588,-156,17648,457,2293,2254
2955,6476,-328,16356,872,2837,2288
2956,7628,-172,16300,974,3349,2362
2957,8008,-708,15616,1017,3365,2558
2958,7428,-736,17284,498,3588,2419
2959,5156,-588,19008,-509,3791,2019
2960,4096,-328,18300,-525,3893,1549
2961,5244,-828,17864,-441,3871,1194
2962,4080,-1164,17844,60,3799,1595
2963,5468,432,18616,-80,4452,1239
2964,3464,-612,17140,16,4534,1313
2965,6044,196,18516,-560,4733,768
2966,6364,1300,16880,-653,5655,716
2967,6096,-1052,17148,-557,6176,541
2968,6796,472,17540,-516,6666,182
2969,4964,-1056,16488,-594,6781,-163
2970,3424,-1932,16756,-559,7564,-34
2971,5696,-436,18408,-1043,7570,-439
2972,4448,804,17844,-1387,8815,-561
2973,5336,-4156,18008,-1023,9017,-1497
2974,9644,-2056,22300,-36,9950,-2876
2975,5300,-128,19096,-68,9749,-3696
2976,5980,-1476,17872,398,12198,-2816
2977,4600,228,17240,-35,12545,-3080
2978,3428,-512,14820,-128,13789,-3617
2979,4408,-1504,17500,166,14629,-3340
2980,5856,164,18720,-589,14229,-3098
2981,316,616,16376,-579,14463,-3972
2982,1460,-2476,18664,-536,15127,-4487
2983,228,-396,18332,-1008,14281,-5245
2984,3608,2504,16688,-630,14202,-5138
2985,5956,696,18084,-220,14935,-5351
2986,2440,-2728,17540,-313,14651,-5293
2987,2852,-1436,18456,-844,14203,-5045
2988,2860,-1776,17040,-736,14152,-5268
2989,-648,-216,17828,-1131,13373,-5215
2990,-2332,-1400,16972,-960,12826,-4703
2991,1428,40,18720,-1104,12173,-3804
2992,4644,2820,19832,-925,12180,-2873
2993,-1404,2732,17356,-1236,12287,-2132
2994,-344,-1160,15520,-967,12247,-2572
2995,2888,-52,18480,-1885,12942,-2951
2996,5376,2340,19780,-1502,14072,-2139
2997,-576,372,19332,-1808,13759,-1741
2998,1904,-900,18592,-2562,13765,-1245
